      Time     Sample #  Type  Sub Chan  Num	Aux
[01:51:21.984]   680496     N    0    0    0
[01:51:22.728]   680682     N    0    0    0
[01:51:23.464]   680866     N    0    0    0
[01:51:24.196]   681049     N    0    0    0
[01:51:24.980]   681245     N    0    0    0
[01:51:25.820]   681455     N    0    0    0
[01:51:26.720]   681680     N    0    0    0
[01:51:27.632]   681908     N    0    0    0
[01:51:28.512]   682128     N    0    0    0
[01:51:29.460]   682365     N    0    0    0
[01:51:30.460]   682615     N    0    0    0
[01:51:31.492]   682873     N    0    0    0
[01:51:32.500]   683125     N    0    0    0
[01:51:33.528]   683382     N    0    0    0
[01:51:34.556]   683639     N    0    0    0
[01:51:35.580]   683895     N    0    0    0
[01:51:36.592]   684148     N    0    0    0
[01:51:37.584]   684396     N    0    0    0
[01:51:38.572]   684643     N    0    0    0
[01:51:39.564]   684891     N    0    0    0
[01:51:40.540]   685135     N    0    0    0
[01:51:41.524]   685381     N    0    0    0
[01:51:42.520]   685630     N    0    0    0
[01:51:43.536]   685884     N    0    0    0
[01:51:44.548]   686137     N    0    0    0
[01:51:45.524]   686381     N    0    0    0
[01:51:46.488]   686622     N    0    0    0
[01:51:47.432]   686858     N    0    0    0
[01:51:48.352]   687088     N    0    0    0
[01:51:49.252]   687313     N    0    0    0
[01:51:50.140]   687535     N    0    0    0
[01:51:51.012]   687753     N    0    0    0
[01:51:51.868]   687967     N    0    0    0
[01:51:52.712]   688178     N    0    0    0
[01:51:53.532]   688383     N    0    0    0
[01:51:54.324]   688581     N    0    0    0
[01:51:55.100]   688775     N    0    0    0
[01:51:55.888]   688972     N    0    0    0
[01:51:56.696]   689174     N    0    0    0
[01:51:57.500]   689375     N    0    0    0
[01:51:58.260]   689565     N    0    0    0
[01:51:59.016]   689754     N    0    0    0
[01:51:59.788]   689947     N    0    0    0
[01:52:00.584]   690146     N    0    0    0
[01:52:01.468]   690367     N    0    0    0
[01:52:02.252]   690563     N    0    0    0
[01:52:03.016]   690754     N    0    0    0
[01:52:03.820]   690955     N    0    0    0
[01:52:04.660]   691165     N    0    0    0
[01:52:05.544]   691386     N    0    0    0
[01:52:06.356]   691589     N    0    0    0
[01:52:07.172]   691793     N    0    0    0
[01:52:08.072]   692018     N    0    0    0
[01:52:09.012]   692253     N    0    0    0
[01:52:09.980]   692495     N    0    0    0
[01:52:10.912]   692728     N    0    0    0
[01:52:11.860]   692965     N    0    0    0
[01:52:12.840]   693210     N    0    0    0
[01:52:13.828]   693457     N    0    0    0
[01:52:14.796]   693699     N    0    0    0
[01:52:15.720]   693930     N    0    0    0
[01:52:16.648]   694162     N    0    0    0
[01:52:17.576]   694394     N    0    0    0
[01:52:18.480]   694620     N    0    0    0
[01:52:19.392]   694848     N    0    0    0
[01:52:20.260]   695065     N    0    0    0
[01:52:21.128]   695282     N    0    0    0
[01:52:22.012]   695503     N    0    0    0
[01:52:22.896]   695724     N    0    0    0
[01:52:23.800]   695950     N    0    0    0
[01:52:24.716]   696179     N    0    0    0
[01:52:25.612]   696403     N    0    0    0
[01:52:26.500]   696625     N    0    0    0
[01:52:27.380]   696845     N    0    0    0
[01:52:28.244]   697061     N    0    0    0
[01:52:29.108]   697277     N    0    0    0
[01:52:29.972]   697493     N    0    0    0
[01:52:30.844]   697711     N    0    0    0
[01:52:31.720]   697930     N    0    0    0
[01:52:32.556]   698139     N    0    0    0
[01:52:33.412]   698353     N    0    0    0
[01:52:34.280]   698570     N    0    0    0
[01:52:35.152]   698788     N    0    0    0
[01:52:36.016]   699004     N    0    0    0
[01:52:36.816]   699204     N    0    0    0
[01:52:37.576]   699394     N    0    0    0
[01:52:38.332]   699583     N    0    0    0
[01:52:39.076]   699769     N    0    0    0
[01:52:39.832]   699958     N    0    0    0
[01:52:40.580]   700145     N    0    0    0
[01:52:41.300]   700325     N    0    0    0
[01:52:42.008]   700502     N    0    0    0
[01:52:42.736]   700684     N    0    0    0
[01:52:43.484]   700871     N    0    0    0
[01:52:44.252]   701063     N    0    0    0
[01:52:45.024]   701256     N    0    0    0
[01:52:45.764]   701441     N    0    0    0
[01:52:46.504]   701626     N    0    0    0
[01:52:47.300]   701825     N    0    0    0
[01:52:48.132]   702033     N    0    0    0
[01:52:49.004]   702251     N    0    0    0
[01:52:49.868]   702467     N    0    0    0
[01:52:50.720]   702680     N    0    0    0
[01:52:51.608]   702902     N    0    0    0
[01:52:52.520]   703130     N    0    0    0
[01:52:53.444]   703361     N    0    0    0
[01:52:54.336]   703584     N    0    0    0
[01:52:55.272]   703818     N    0    0    0
[01:52:56.188]   704047     N    0    0    0
[01:52:57.104]   704276     N    0    0    0
[01:52:58.016]   704504     N    0    0    0
[01:52:58.916]   704729     N    0    0    0
[01:52:59.828]   704957     N    0    0    0
[01:53:00.724]   705181     N    0    0    0
[01:53:01.608]   705402     N    0    0    0
[01:53:02.516]   705629     N    0    0    0
[01:53:03.412]   705853     N    0    0    0
[01:53:04.308]   706077     N    0    0    0
[01:53:05.236]   706309     N    0    0    0
[01:53:06.148]   706537     N    0    0    0
[01:53:06.948]   706737     N    0    0    0
[01:53:07.960]   706990     N    0    0    0
[01:53:08.848]   707212     N    0    0    0
[01:53:09.700]   707425     N    0    0    0
[01:53:10.536]   707634     N    0    0    0
[01:53:11.352]   707838     N    0    0    0
[01:53:12.132]   708033     N    0    0    0
[01:53:12.932]   708233     N    0    0    0
[01:53:13.728]   708432     N    0    0    0
[01:53:14.548]   708637     N    0    0    0
[01:53:15.360]   708840     N    0    0    0
[01:53:16.144]   709036     N    0    0    0
[01:53:16.908]   709227     N    0    0    0
[01:53:17.708]   709427     N    0    0    0
[01:53:18.556]   709639     N    0    0    0
[01:53:19.396]   709849     N    0    0    0
[01:53:20.204]   710051     N    0    0    0
[01:53:20.972]   710243     N    0    0    0
[01:53:21.760]   710440     N    0    0    0
[01:53:22.576]   710644     N    0    0    0
[01:53:23.424]   710856     N    0    0    0
[01:53:24.244]   711061     N    0    0    0
[01:53:25.028]   711257     N    0    0    0
[01:53:25.848]   711462     N    0    0    0
[01:53:26.704]   711676     N    0    0    0
[01:53:27.604]   711901     N    0    0    0
[01:53:28.508]   712127     N    0    0    0
[01:53:29.360]   712340     N    0    0    0
[01:53:30.216]   712554     N    0    0    0
[01:53:31.112]   712778     N    0    0    0
[01:53:32.036]   713009     N    0    0    0
[01:53:32.944]   713236     N    0    0    0
[01:53:33.852]   713463     N    0    0    0
[01:53:34.748]   713687     N    0    0    0
[01:53:35.652]   713913     N    0    0    0
[01:53:36.564]   714141     N    0    0    0
[01:53:37.440]   714360     N    0    0    0
[01:53:38.296]   714574     N    0    0    0
[01:53:39.152]   714788     N    0    0    0
[01:53:40.004]   715001     N    0    0    0
[01:53:40.852]   715213     N    0    0    0
[01:53:41.676]   715419     N    0    0    0
[01:53:42.508]   715627     N    0    0    0
[01:53:43.348]   715837     N    0    0    0
[01:53:44.200]   716050     N    0    0    0
[01:53:45.068]   716267     N    0    0    0
[01:53:45.936]   716484     N    0    0    0
[01:53:46.792]   716698     N    0    0    0
[01:53:47.648]   716912     N    0    0    0
[01:53:48.516]   717129     N    0    0    0
[01:53:49.440]   717360     N    0    0    0
[01:53:50.340]   717585     N    0    0    0
[01:53:51.200]   717800     N    0    0    0
[01:53:52.028]   718007     N    0    0    0
[01:53:52.916]   718229     N    0    0    0
[01:53:53.812]   718453     N    0    0    0
[01:53:54.708]   718677     N    0    0    0
[01:53:55.564]   718891     N    0    0    0
[01:53:56.372]   719093     N    0    0    0
[01:53:57.148]   719287     N    0    0    0
[01:53:57.940]   719485     N    0    0    0
[01:53:58.756]   719689     N    0    0    0
[01:53:59.576]   719894     N    0    0    0
[01:54:00.368]   720092     N    0    0    0
[01:54:01.144]   720286     N    0    0    0
[01:54:01.956]   720489     N    0    0    0
[01:54:02.804]   720701     N    0    0    0
[01:54:03.672]   720918     N    0    0    0
[01:54:04.496]   721124     N    0    0    0
[01:54:05.304]   721326     N    0    0    0
[01:54:06.172]   721543     N    0    0    0
[01:54:07.040]   721760     N    0    0    0
[01:54:07.928]   721982     N    0    0    0
[01:54:08.764]   722191     N    0    0    0
[01:54:09.596]   722399     N    0    0    0
[01:54:10.444]   722611     N    0    0    0
[01:54:11.312]   722828     N    0    0    0
[01:54:12.156]   723039     N    0    0    0
[01:54:12.976]   723244     N    0    0    0
[01:54:13.772]   723443     N    0    0    0
[01:54:14.584]   723646     N    0    0    0
[01:54:15.428]   723857     N    0    0    0
[01:54:16.276]   724069     N    0    0    0
[01:54:17.148]   724287     N    0    0    0
[01:54:17.988]   724497     N    0    0    0
[01:54:18.844]   724711     N    0    0    0
[01:54:19.708]   724927     N    0    0    0
[01:54:20.564]   725141     N    0    0    0
[01:54:21.420]   725355     N    0    0    0
[01:54:22.264]   725566     N    0    0    0
[01:54:23.092]   725773     N    0    0    0
[01:54:23.936]   725984     N    0    0    0
[01:54:24.812]   726203     N    0    0    0
[01:54:25.684]   726421     N    0    0    0
[01:54:26.532]   726633     N    0    0    0
[01:54:27.348]   726837     N    0    0    0
[01:54:28.168]   727042     N    0    0    0
[01:54:29.000]   727250     N    0    0    0
[01:54:29.860]   727465     N    0    0    0
[01:54:30.712]   727678     N    0    0    0
[01:54:31.528]   727882     N    0    0    0
[01:54:32.332]   728083     N    0    0    0
[01:54:33.152]   728288     N    0    0    0
[01:54:34.012]   728503     N    0    0    0
[01:54:34.880]   728720     N    0    0    0
[01:54:35.724]   728931     N    0    0    0
[01:54:36.572]   729143     N    0    0    0
[01:54:37.384]   729346     N    0    0    0
[01:54:38.204]   729551     N    0    0    0
[01:54:39.040]   729760     N    0    0    0
[01:54:39.852]   729963     N    0    0    0
[01:54:40.648]   730162     N    0    0    0
[01:54:41.472]   730368     N    0    0    0
[01:54:42.320]   730580     N    0    0    0
[01:54:43.184]   730796     N    0    0    0
[01:54:44.008]   731002     N    0    0    0
[01:54:44.820]   731205     N    0    0    0
[01:54:45.668]   731417     N    0    0    0
[01:54:46.516]   731629     N    0    0    0
[01:54:47.372]   731843     N    0    0    0
[01:54:48.204]   732051     N    0    0    0
[01:54:49.000]   732250     N    0    0    0
[01:54:49.812]   732453     N    0    0    0
[01:54:50.676]   732669     N    0    0    0
[01:54:51.592]   732898     N    0    0    0
[01:54:52.500]   733125     N    0    0    0
[01:54:53.368]   733342     N    0    0    0
[01:54:54.196]   733549     N    0    0    0
[01:54:55.044]   733761     N    0    0    0
[01:54:55.916]   733979     N    0    0    0
[01:54:56.800]   734200     N    0    0    0
[01:54:57.648]   734412     N    0    0    0
[01:54:58.472]   734618     N    0    0    0
[01:54:59.324]   734831     N    0    0    0
[01:55:00.196]   735049     N    0    0    0
[01:55:01.064]   735266     N    0    0    0
[01:55:01.928]   735482     N    0    0    0
[01:55:02.776]   735694     N    0    0    0
[01:55:03.612]   735903     N    0    0    0
[01:55:04.480]   736120     N    0    0    0
[01:55:05.380]   736345     N    0    0    0
[01:55:06.300]   736575     N    0    0    0
[01:55:07.156]   736789     N    0    0    0
[01:55:07.996]   736999     N    0    0    0
[01:55:08.848]   737212     N    0    0    0
[01:55:09.688]   737422     N    0    0    0
[01:55:10.532]   737633     N    0    0    0
[01:55:11.364]   737841     N    0    0    0
[01:55:12.164]   738041     N    0    0    0
[01:55:12.972]   738243     N    0    0    0
[01:55:13.828]   738457     N    0    0    0
[01:55:14.688]   738672     N    0    0    0
[01:55:15.544]   738886     N    0    0    0
[01:55:16.352]   739088     N    0    0    0
[01:55:17.144]   739286     N    0    0    0
[01:55:17.964]   739491     N    0    0    0
[01:55:18.808]   739702     N    0    0    0
[01:55:19.656]   739914     N    0    0    0
[01:55:20.480]   740120     N    0    0    0
[01:55:21.280]   740320     N    0    0    0
[01:55:22.104]   740526     N    0    0    0
[01:55:22.964]   740741     N    0    0    0
[01:55:23.844]   740961     N    0    0    0
[01:55:24.676]   741169     N    0    0    0
[01:55:25.480]   741370     N    0    0    0
[01:55:26.340]   741585     N    0    0    0
[01:55:27.216]   741804     N    0    0    0
[01:55:28.112]   742028     N    0    0    0
[01:55:28.968]   742242     N    0    0    0
[01:55:29.816]   742454     N    0    0    0
[01:55:30.696]   742674     N    0    0    0
[01:55:31.584]   742896     N    0    0    0
[01:55:32.468]   743117     N    0    0    0
[01:55:33.320]   743330     N    0    0    0
[01:55:34.168]   743542     N    0    0    0
[01:55:35.024]   743756     N    0    0    0
[01:55:35.904]   743976     N    0    0    0
[01:55:36.736]   744184     N    0    0    0
[01:55:37.544]   744386     N    0    0    0
[01:55:38.344]   744586     N    0    0    0
[01:55:39.148]   744787     N    0    0    0
[01:55:39.988]   744997     N    0    0    0
[01:55:40.832]   745208     N    0    0    0
[01:55:41.664]   745416     N    0    0    0
[01:55:42.480]   745620     N    0    0    0
[01:55:43.340]   745835     N    0    0    0
[01:55:44.212]   746053     N    0    0    0
[01:55:45.124]   746281     N    0    0    0
[01:55:46.004]   746501     N    0    0    0
[01:55:46.848]   746712     N    0    0    0
[01:55:47.696]   746924     N    0    0    0
[01:55:48.556]   747139     N    0    0    0
[01:55:49.420]   747355     N    0    0    0
[01:55:50.276]   747569     N    0    0    0
[01:55:51.116]   747779     N    0    0    0
[01:55:51.932]   747983     N    0    0    0
[01:55:52.784]   748196     N    0    0    0
[01:55:53.672]   748418     N    0    0    0
[01:55:54.548]   748637     N    0    0    0
[01:55:55.376]   748844     N    0    0    0
[01:55:56.188]   749047     N    0    0    0
[01:55:57.032]   749258     N    0    0    0
[01:55:57.888]   749472     N    0    0    0
[01:55:58.768]   749692     N    0    0    0
[01:55:59.624]   749906     N    0    0    0
[01:56:00.428]   750107     N    0    0    0
[01:56:01.244]   750311     N    0    0    0
[01:56:02.072]   750518     N    0    0    0
[01:56:02.904]   750726     N    0    0    0
[01:56:03.736]   750934     N    0    0    0
[01:56:04.548]   751137     N    0    0    0
[01:56:05.352]   751338     N    0    0    0
[01:56:06.188]   751547     N    0    0    0
[01:56:07.056]   751764     N    0    0    0
[01:56:07.964]   751991     N    0    0    0
